0.199539,912
0.21444,912
0.239814,912
0.256166,912
0.269722,912
0.285925,911
0.301122,911
0.316934,910
0.330754,910
0.357096,909
0.373951,909
0.389602,909
0.404214,908
0.417892,906
0.43421,904
0.448774,904
0.464189,902
0.481787,901
0.50659,901
0.521302,901
0.535885,900
0.55297,900
0.567682,900
0.582426,899
0.599511,899
0.613001,899
0.638805,899
0.653777,899
0.670367,899
0.684943,899
0.699242,899
0.717662,899
0.732739,898
0.758012,897
0.771544,896
0.78865,895
0.80323,893
0.818358,892
0.834599,892
0.849595,890
0.864018,890
0.890853,889
0.907217,888
0.920718,888
0.93552,887
0.952083,886
0.967529,886
0.981639,884
0.996488,883
1.01357,881
1.03992,880
1.053287,879
1.068407,878
1.085283,876
1.100699,876
1.115123,875
1.13142,874
1.156956,874
1.171467,874
1.186831,873
1.202919,873
1.217895,873
1.23258,872
1.250909,871
1.264796,870
1.290002,870
1.304813,868
1.322173,867
1.336238,866
1.350254,866
1.366994,865
1.383016,864
1.396789,864
1.422068,864
1.438684,863
1.453483,863
1.46848,862
1.484854,862
1.500662,862
1.514721,862
1.540448,861
1.5566,861
1.570572,860
1.586051,859
1.603247,856
1.617796,854
1.632509,851
1.647799,848
1.663526,847
1.689078,844
1.704168,844
1.720607,843
1.736178,843
1.750191,843
1.764714,843
1.782154,843
1.807501,843
1.822904,842
1.836989,842
1.853574,842
1.868112,842
1.882965,841
1.899397,840
1.914415,838
1.939589,837
1.954802,835
1.97168,831
1.986664,829
2.000927,827
2.017853,825
2.032342,824
2.04684,824
2.071805,824
2.089054,823
2.104269,823
2.119911,822
2.135891,822
2.151591,822
2.164831,822
2.19057,821
2.207905,821
2.221685,820
2.237068,819
2.254091,819
2.269589,819
2.283345,818
2.29824,818
2.314813,818
2.340643,817
2.355832,817
2.370039,817
2.387886,817
2.40139,817
2.415522,817
2.432573,817
2.44611,817
2.472429,816
2.487555,816
2.503748,816
2.519041,816
2.532887,816
2.551208,815
2.565459,815
2.591191,814
2.605607,814
2.622615,813
2.637084,813
2.651108,813
2.668106,812
2.682607,812
2.698052,812
2.722485,812
2.739056,811
2.755693,810
2.769597,810
2.786352,808
2.801307,807
2.816386,805
2.829766,803
2.847402,800
2.872953,798
2.887297,796
2.903703,795
2.918669,794
2.933983,794
2.94852,794
2.965254,794
2.9902,794
3.004691,794
3.021454,794
3.036825,794
