2.751934,3
2.766306,7
2.78446,11
2.798729,13
2.812815,15
2.828749,16
2.84444,16
2.869907,17
2.884355,17
2.901855,17
2.915186,18
2.930655,18
2.947428,18
2.962815,18
2.987625,18
3.002165,18
3.019165,18
3.03482,18
3.049104,18
3.063503,18
3.080965,19
3.095098,19
3.120239,19
3.138275,20
3.152974,21
3.167361,22
3.181118,23
3.198494,25
3.214258,26
3.228276,27
3.245003,28
3.270059,29
3.284977,30
3.299251,31
3.316234,32
3.329963,32
3.345648,32
3.36174,33
3.388017,33
3.4033,33
3.417372,33
3.434083,33
3.448685,33
3.463449,33
3.480256,33
3.495633,33
3.520672,33
3.535213,33
3.551961,33
3.566218,33
3.581842,33
3.597002,33
3.613426,33
3.627151,33
3.653897,33
3.669636,33
3.683888,33
3.69975,34
3.714767,34
3.731801,35
3.745732,35
3.770882,36
3.787481,38
3.802586,38
3.817582,40
3.831776,42
3.849366,43
3.863678,45
3.878854,46
3.895725,48
3.920616,49
3.935101,51
3.94977,52
3.967577,53
3.981108,54
3.996412,56
4.013026,56
4.028449,58
4.053942,59
4.068097,60
4.084485,61
4.100144,63
4.11411,64
4.131113,65
4.145368,66
4.171347,68
4.18475,68
4.201736,69
4.217109,70
4.23142,71
4.248662,72
4.263393,72
4.278899,72
4.303254,72
4.320239,72
4.334515,72
4.34982,73
4.365025,73
4.381358,73
4.396639,73
4.411073,73
4.426505,73
4.452573,73
4.467896,74
4.483951,74
4.498842,74
4.514614,75
4.52923,75
4.545386,76
4.571322,76
4.586474,76
4.601266,77
4.616963,78
4.631328,78
4.647291,79
4.662869,80
4.678674,80
4.703388,81
4.718257,83
4.735246,83
4.750394,84
4.765249,86
4.780831,86
4.795722,88
4.81055,89
4.836908,91
4.853512,91
4.867836,93
4.882451,94
4.899171,95
4.914279,96
4.929022,96
4.954766,97
4.971285,98
4.986403,98
5.000323,99
5.015124,100
5.03145,101
5.046298,101
5.06136,102
5.077301,102
5.10399,102
5.118839,103
5.13255,103
5.150466,104
5.164704,104
5.179202,104
5.196212,105
5.221286,105
5.236445,106
5.250912,106
5.268546,107
5.282256,108
5.297626,109
5.314556,110
5.328558,110
5.353493,112
5.369065,113
5.385902,113
5.400753,115
5.41502,116
5.43248,116
5.447135,117
5.460923,118
5.486144,119
5.503914,120
5.517995,121
5.533114,121
5.549701,122
5.564694,124
5.579041,124
5.60427,125
5.621086,127
5.635522,127
5.650823,129
5.666403,129
5.68246,130
5.69729,131
5.711803,131
5.729309,132
5.754088,133
5.768763,134
5.783376,134
5.800763,135
5.815558,135
5.82907,135
5.845665,136
5.861402,137
5.88647,137
5.90056,137
5.917706,138
5.932242,138
5.947778,138
5.96416,139
5.979061,140
6.005255,140
6.020033,141
6.035807,142
6.051035,142
6.065344,143
6.082636,144
6.096755,145
6.112246,146
6.13761,147
6.153854,148
6.168661,149
6.183404,150
6.200283,150
6.214723,151
6.229613,152
6.244037,153
6.260843,154
6.286628,155
6.301292,156
6.317926,157
6.333327,158
6.347816,158
6.362515,159
6.379171,160
6.403227,160
6.418949,162
6.434673,162
6.450956,163
6.465738,164
6.480551,164
6.496749,165
6.512097,166
6.536246,167
6.551993,168
6.568375,168
6.583664,169
6.59751,169
6.614927,170
6.629401,170
6.64404,171
6.670572,171
6.687316,172
6.700957,172
6.71683,172
6.732913,173
6.747628,173
6.761596,174
6.788511,175
6.804262,175
6.81927,176
6.834422,177
6.851271,177
6.865063,178
6.880459,179
6.895683,180
6.912539,181
6.937743,182
6.952563,184
6.968325,185
6.982713,186
6.998278,187
7.012677,188
7.029309,189
7.043764,190
7.070464,191
7.084763,192
7.101732,193
7.116666,193
7.13096,194
7.147543,195
7.163551,196
7.189006,196
7.204185,197
7.219734,197
7.234289,198
7.249668,198
7.26564,199
7.280569,199
7.295804,199
7.320675,200
7.337765,200
7.353162,201
7.368013,202
7.383872,203
7.398832,205
7.413126,206
7.428299,208
7.44486,209
7.470441,210
7.485448,212
7.501597,213
7.517392,214
7.531316,215
7.545187,216
7.562631,217
7.5884,218
7.603242,219
7.619508,219
7.634149,220
7.649468,221
7.664466,221
7.681316,222
7.695827,223
7.721375,223
7.735406,223
7.752691,224
7.76573,224
7.7817,225
7.799568,225
7.813393,226
7.828978,226
7.853238,226
7.868954,227
7.885249,228
7.898417,228
7.916175,229
7.931411,230
7.944655,230
7.971112,231
7.988425,232
8.003243,232
8.017813,232
8.035031,233
8.047978,234
8.063548,234
8.07917,235
8.096054,235
8.11957,236
8.136031,236
8.150934,237
8.167793,238
8.181966,239
8.196494,239
8.213429,240
8.227918,241
8.25311,242
8.269035,242
8.285516,243
8.299503,243
8.312922,244
8.331952,245
8.34688,245
8.372323,246
8.386787,247
8.403051,248
8.416655,248
8.431889,249
8.447847,250
8.463466,250
8.478345,251
8.504865,252
8.520378,252
8.535297,253
8.549458,254
8.565632,255
8.580418,255
8.596289,256
8.621577,257
8.638349,258
8.653989,259
8.666915,259
8.684736,261
8.70023,262
8.714644,263
8.729692,264
8.746467,266
8.772004,266
8.786763,267
8.803223,268
8.816454,268
8.832645,269
8.846977,270
8.863341,270
8.878644,271
8.904222,271
8.919366,272
8.935243,272
8.95056,272
8.965123,273
8.981025,274
8.997055,275
9.022278,276
9.037149,276
9.053366,277
9.068367,278
9.083467,279
9.10029,280
9.113134,281
9.127998,282
9.154508,283
9.170892,285
9.185818,286
9.200823,287
9.217602,288
9.232307,288
9.246551,289
9.260664,291
9.277563,292
9.302885,292
9.31899,293
9.334266,294
9.350191,295
9.36505,296
9.38049,297
9.397247,297
9.421482,298
9.437447,299
9.452742,300
9.468012,301
9.482644,302
9.497072,302
9.513546,303
9.527991,304
9.554417,304
9.570205,305
9.584807,305
9.600488,306
9.615502,307
9.632311,307
9.647323,308
9.663941,309
9.687745,309
9.706267,310
9.718681,311
9.73237,311
9.74988,312
9.763383,313
9.77955,314
9.795138,315
9.821876,315
9.836205,317
9.85138,318
9.868305,318
9.882598,319
9.896346,320
9.911224,321
9.928897,321
9.954777,322
9.969144,322
9.985908,322
9.999295,323
10.015305,323
10.029075,324
10.046746,324
10.062022,325
10.087622,325
10.104406,325
10.117914,326
10.132744,326
10.14694,327
10.163676,327
10.18004,328
10.204054,329
10.220423,329
10.235986,330
10.250074,330
10.265906,331
10.282553,331
10.297445,332
10.312293,333
10.339705,333
10.353819,334
10.368487,334
10.38405,335
10.400912,336
10.415673,337
10.428701,337
10.445623,338
10.462358,339
10.487251,340
10.501814,341
10.517,341
10.533341,343
10.548479,344
10.562282,345
10.579662,346
10.604874,347
10.61948,348
10.635965,349
10.650709,350
10.665432,351
10.679628,352
10.69752,352
10.712018,353
10.736959,353
10.753717,353
10.76925,353
10.783863,354
10.79747,354
10.813983,354
10.829796,354
10.845098,355
10.860626,356
10.887446,356
10.900771,357
10.916733,358
10.932259,358
10.949638,359
10.962846,360
