0.252986,1018
0.265664,1017
0.281809,1017
0.298517,1017
0.313237,1017
0.32871,1016
0.34343,1015
0.368938,1014
0.384548,1013
0.399962,1011
0.416098,1009
0.431306,1007
0.444876,1005
0.460952,1002
0.477823,999
0.502861,997
0.517894,996
0.534161,994
0.549384,993
0.562959,992
0.578809,991
0.594992,990
0.609796,990
0.634676,989
0.65219,988
0.666946,988
0.682153,988
0.696193,987
0.713001,987
0.728167,986
0.752705,985
0.768849,984
0.785168,983
0.799558,982
0.813101,981
0.830823,979
0.845879,979
0.860018,978
0.877579,977
0.90189,976
0.91711,976
0.932399,975
0.948491,974
0.96284,974
0.978828,973
0.99525,972
1.009678,971
1.035026,970
1.049584,969
1.06705,969
1.080646,968
1.095884,967
1.112738,967
1.127072,966
1.152766,965
1.168161,965
1.185208,964
1.199773,964
1.214455,964
1.229377,963
1.245908,963
1.25956,962
1.285851,961
1.301913,961
1.316392,960
1.332259,959
1.347821,959
1.363548,958
1.377195,958
1.393163,957
1.409712,957
1.435377,956
1.448665,955
1.464507,955
1.480951,954
1.496001,953
1.511013,952
1.527342,952
1.553151,951
1.567862,950
1.582244,950
1.598331,949
1.614867,949
1.628189,949
1.645147,948
1.660185,948
1.685118,948
1.699738,948
1.716939,947
1.731164,947
1.745983,947
1.762,946
1.778313,945
1.80313,945
1.818285,944
1.834052,943
1.848629,943
1.864886,942
1.879203,942
1.895714,941
1.910358,941
1.936204,940
1.952087,939
1.967909,939
1.981973,938
1.997435,938
2.014091,937
2.029283,937
2.044219,936
2.059887,935
2.08573,935
2.100679,934
2.115681,933
2.131866,933
2.146923,933
2.161117,932
2.178616,931
2.203289,931
2.219166,930
2.231943,930
2.249242,929
2.264161,929
2.279626,929
2.296066,929
2.310841,928
2.336837,928
2.350732,928
2.367234,927
2.382219,926
2.396435,925
2.413978,924
2.427616,923
2.44378,922
2.469488,921
2.485852,921
2.499723,920
2.515721,920
2.531528,918
2.546737,918
2.561565,917
2.587197,917
2.603653,916
2.618245,916
2.631906,915
2.647099,915
2.663972,914
2.679393,913
2.693317,913
2.709531,912
2.736865,912
2.75069,911
2.766098,911
2.78325,910
2.797315,910
2.81241,909
2.828595,908
2.844269,908
2.869144,907
2.882711,906
2.899623,906
2.91459,905
2.929174,904
2.945559,904
2.961647,902
2.986016,901
2.999949,900
3.017745,899
3.032167,898
3.047634,897
3.064193,895
3.078308,895
3.093432,893
3.11948,892
3.134426,892
3.149905,891
3.165442,890
3.181397,890
3.197044,889
3.210929,888
3.226386,888
3.242933,888
3.269123,888
3.282618,888
3.298187,888
3.314028,888
3.329248,888
3.344923,888
3.360029,888
3.386857,887
3.40105,887
3.415452,887
3.433002,886
3.44769,886
3.462083,885
3.478407,885
3.493234,884
3.51936,883
3.533086,883
3.549961,882
3.565403,881
3.580245,881
3.59723,880
3.612396,879
3.626771,879
3.652085,879
3.66789,878
3.68323,877
3.698251,877
3.714576,876
3.729367,876
3.744297,875
3.769689,875
3.786864,874
3.801814,874
3.815291,873
3.832105,873
3.847576,872
3.861413,872
3.876529,871
3.893542,871
3.918359,871
3.933078,871
3.948789,870
3.963853,870
3.980886,870
3.995447,870
4.011027,870
4.026847,869
4.051843,869
4.065789,869
4.083834,869
4.097415,869
4.113346,868
4.129759,867
4.143918,866
4.169429,866
4.184169,865
4.200846,864
4.215581,863
4.231007,862
4.247309,861
4.262839,860
4.277406,858
4.302069,856
4.319501,855
4.334712,853
4.348293,852
4.364919,851
4.381216,849
4.394516,848
4.408954,848
4.425713,847
4.451593,846
4.466111,845
4.483259,845
4.496749,844
4.512798,844
4.52778,844
4.54405,843
4.569054,842
4.584357,841
4.599419,840
4.615889,839
4.630382,837
4.645365,836
4.662003,835
4.676616,833
4.701886,832
4.716823,831
4.732369,830
4.748736,828
4.762478,827
4.779327,827
4.795111,825
4.809674,824
4.834919,823
4.851385,823
4.866796,822
4.880861,821
4.897185,821
4.912025,820
4.926335,820
4.951416,819
4.968867,819
4.984422,819
4.998201,818
5.015319,818
5.030317,818
5.045445,818
5.060495,818
5.076072,818
5.102337,817
5.117442,817
5.133296,817
5.148532,817
5.163489,816
5.178092,816
5.19487,815
5.219717,815
5.235005,815
5.250086,814
5.26618,813
5.281373,812
5.294897,811
5.31254,810
5.326373,809
5.352038,808
5.367873,808
5.38505,807
5.398773,805
5.414051,804
5.429615,804
5.444579,803
5.460403,803
5.484805,802
5.501757,802
5.515958,801
5.531804,800
5.547387,800
5.562557,799
5.577633,799
5.602579,798
5.619729,798
5.634114,797
5.649193,796
5.665983,796
5.681895,795
5.694578,795
5.710916,795
5.726725,794
5.751798,794
5.76702,793
5.784334,793
5.798264,793
5.81432,792
5.828575,791
5.844872,791
5.860712,790
5.884419,790
5.90213,790
5.917186,789
